# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1706797430.36332 -1.493506 -1.559436 1.450535 -0.026070 0.021088 0.902455 0.429477 0.0000022145 -0.0000004715 -0.0000263608 0.0000006519 0.0000063042 0.0004026861 0.0036108537 -0.0009161688 0.0000003963 0.0035226700 -0.0000031893 0.0025603116
1706797430.43011 -1.522264 -1.531030 1.450417 -0.032106 0.022527 0.898218 0.437798 0.0000029043 -0.0000004397 -0.0000311666 0.0000006073 0.0000049043 0.0004020716 0.0035771688 -0.0009172269 0.0000001883 0.0035571907 -0.0000030308 0.0025604875
1706797430.49691 -1.549671 -1.503302 1.451142 -0.034514 0.025247 0.894274 0.445471 0.0000033527 -0.0000005455 -0.0000339150 0.0000006253 0.0000057581 0.0004016380 0.0035432934 -0.0009168134 0.0000000094 0.0035913451 -0.0000028738 0.0025606724
1706797430.56359 -1.577995 -1.473070 1.451733 -0.036584 0.026451 0.890572 0.452596 0.0000036985 -0.0000005578 -0.0000359140 0.0000006136 0.0000055804 0.0004013268 0.0035096462 -0.0009152854 -0.0000001112 0.0036250788 -0.0000027103 0.0025608007
1706797430.63027 -1.603109 -1.442952 1.451294 -0.037063 0.027687 0.886694 0.460036 0.0000038504 -0.0000005994 -0.0000367642 0.0000006191 0.0000059157 0.0004011981 0.0034738004 -0.0009119217 -0.0000003150 0.0036605604 -0.0000025755 0.0025609945
1706797430.69695 -1.629105 -1.412270 1.451191 -0.037065 0.028502 0.883006 0.467026 0.0000038876 -0.0000006288 -0.0000369931 0.0000006213 0.0000062058 0.0004011812 0.0034391607 -0.0009064153 -0.0000004788 0.0036923855 -0.0000024455 0.0025611714
1706797430.76360 -1.654978 -1.380606 1.450499 -0.034594 0.026786 0.879985 0.472982 0.0000034747 -0.0000005579 -0.0000347251 0.0000005993 0.0000057855 0.0004016313 0.0034049021 -0.0009004897 -0.0000006961 0.0037258153 -0.0000023243 0.0025613139
1706797430.83027 -1.679433 -1.348261 1.448797 -0.029471 0.023191 0.877765 0.477621 0.0000026798 -0.0000004302 -0.0000298447 0.0000005734 0.0000050518 0.0004024733 0.0033704758 -0.0008932285 -0.0000009395 0.0037594740 -0.0000021942 0.0025614662
1706797430.89694 -1.702243 -1.315986 1.447687 -0.029232 0.023292 0.873689 0.485046 0.0000026702 -0.0000004285 -0.0000298765 0.0000005619 0.0000050234 0.0004024920 0.0033350067 -0.0008836584 -0.0000012015 0.0037916804 -0.0000020433 0.0025615775
1706797430.96362 -1.725244 -1.283179 1.447789 -0.033643 0.024544 0.869446 0.492269 0.0000032242 -0.0000003716 -0.0000333612 0.0000005296 0.0000038215 0.0004019963 0.0033016391 -0.0008734193 -0.0000013442 0.0038224691 -0.0000019070 0.0025617216
1706797431.03030 -1.747489 -1.249903 1.447117 -0.035086 0.025370 0.866167 0.497875 0.0000034683 -0.0000003673 -0.0000347665 0.0000005209 0.0000036266 0.0004017884 0.0032688918 -0.0008624636 -0.0000014763 0.0038537237 -0.0000017690 0.0025618731
1706797431.09696 -1.767577 -1.216669 1.445469 -0.033721 0.024193 0.863278 0.503019 0.0000032366 -0.0000003281 -0.0000334211 0.0000005070 0.0000033019 0.0004020470 0.0032363206 -0.0008500668 -0.0000016210 0.0038841701 -0.0000016264 0.0025619957
1706797431.16364 -1.788277 -1.183584 1.445416 -0.031271 0.023735 0.860397 0.508109 0.0000029323 -0.0000003462 -0.0000315465 0.0000005104 0.0000037509 0.0004023707 0.0032049175 -0.0008363758 -0.0000017807 0.0039120779 -0.0000014765 0.0025621453
1706797431.23032 -1.808705 -1.149688 1.445496 -0.033910 0.025365 0.857538 0.512675 0.0000033479 -0.0000003499 -0.0000340715 0.0000005016 0.0000035397 0.0004019840 0.0031743271 -0.0008225987 -0.0000019173 0.0039418442 -0.0000013180 0.0025622812
1706797431.29699 -1.828575 -1.115449 1.445579 -0.030460 0.025384 0.855160 0.516846 0.0000029621 -0.0000004308 -0.0000317155 0.0000005245 0.0000048441 0.0004023668 0.0031443105 -0.0008075728 -0.0000020722 0.0039705417 -0.0000011701 0.0025624291
1706797431.36367 -1.847570 -1.081317 1.445907 -0.029033 0.024152 0.852055 0.522088 0.0000027377 -0.0000003780 -0.0000302858 0.0000005076 0.0000044021 0.0004026182 0.0031140691 -0.0007911838 -0.0000022384 0.0039989477 -0.0000010096 0.0025625658
1706797431.43035 -1.865857 -1.046368 1.446390 -0.031638 0.025988 0.848681 0.527318 0.0000031437 -0.0000004013 -0.0000328330 0.0000005032 0.0000043556 0.0004022368 0.0030854624 -0.0007742423 -0.0000023740 0.0040264806 -0.0000008472 0.0025627301
1706797431.49702 -1.882717 -1.011940 1.447125 -0.031121 0.027671 0.844876 0.533339 0.0000032222 -0.0000004978 -0.0000333190 0.0000005248 0.0000054408 0.0004021447 0.0030568065 -0.0007557066 -0.0000025288 0.0040526394 -0.0000006576 0.0025628904
1706797431.56372 -1.899102 -0.976390 1.447676 -0.033263 0.028357 0.840540 0.539983 0.0000035222 -0.0000004602 -0.0000350450 0.0000005056 0.0000047529 0.0004018857 0.0030297204 -0.0007366358 -0.0000026425 0.0040776226 -0.0000004545 0.0025630893
1706797431.63041 -1.915190 -0.940763 1.448264 -0.030600 0.028091 0.836690 0.546099 0.0000031954 -0.0000004985 -0.0000331276 0.0000005226 0.0000055184 0.0004022114 0.0030029230 -0.0007161634 -0.0000027702 0.0041015294 -0.0000002361 0.0025632779
1706797431.69711 -1.930578 -0.904896 1.449021 -0.030645 0.029695 0.832269 0.552728 0.0000033247 -0.0000005758 -0.0000339313 0.0000005429 0.0000063126 0.0004020673 0.0029760091 -0.0006944746 -0.0000029542 0.0041254056 0.0000000649 0.0025634169
1706797431.76380 -1.945502 -0.868653 1.449364 -0.031551 0.030857 0.827300 0.560025 0.0000035318 -0.0000006013 -0.0000351062 0.0000005442 0.0000064073 0.0004018779 0.0029507706 -0.0006724378 -0.0000030286 0.0041485196 0.0000003129 0.0025635929
1706797431.83050 -1.959416 -0.832330 1.449776 -0.031084 0.033195 0.821548 0.568322 0.0000036822 -0.0000007373 -0.0000359323 0.0000005909 0.0000077876 0.0004016979 0.0029263073 -0.0006495211 -0.0000030868 0.0041707211 0.0000005854 0.0025637575
1706797431.89719 -1.970618 -0.796141 1.449759 -0.030468 0.035023 0.816292 0.575772 0.0000037798 -0.0000008574 -0.0000364992 0.0000006365 0.0000090036 0.0004015583 0.0029017876 -0.0006249519 -0.0000031514 0.0041911352 0.0000008945 0.0025638830
1706797431.96388 -1.983176 -0.758094 1.449184 -0.027679 0.034978 0.810057 0.584652 0.0000034685 -0.0000009010 -0.0000347311 0.0000006811 0.0000099732 0.0004018460 0.0028791481 -0.0005997955 -0.0000031779 0.0042072684 0.0000011658 0.0025640440
1706797432.03058 -1.995941 -0.718731 1.448572 -0.028830 0.034130 0.802054 0.595579 0.0000035502 -0.0000007773 -0.0000351843 0.0000006081 0.0000084427 0.0004018556 0.0028560063 -0.0005728493 -0.0000031932 0.0042266300 0.0000014647 0.0025641886
1706797432.09728 -2.007747 -0.679068 1.447999 -0.027058 0.032770 0.794099 0.606300 0.0000032522 -0.0000006980 -0.0000334347 0.0000005851 0.0000079450 0.0004021968 0.0028336052 -0.0005447615 -0.0000032285 0.0042458124 0.0000017729 0.0025643219
1706797432.16397 -2.019968 -0.639805 1.447252 -0.022967 0.030177 0.786199 0.616809 0.0000026610 -0.0000006213 -0.0000296867 0.0000005813 0.0000079296 0.0004028102 0.0028128474 -0.0005164329 -0.0000033316 0.0042635003 0.0000020809 0.0025644486
1706797432.23067 -2.030791 -0.599697 1.446627 -0.024350 0.032337 0.777534 0.627536 0.0000029696 -0.0000006688 -0.0000316919 0.0000005823 0.0000080412 0.0004025199 0.0027931531 -0.0004877386 -0.0000033752 0.0042820805 0.0000024187 0.0025645346
1706797432.29737 -2.040673 -0.559036 1.444960 -0.024102 0.033628 0.767967 0.639152 0.0000030715 -0.0000007150 -0.0000323189 0.0000005981 0.0000084704 0.0004024298 0.0027746330 -0.0004580600 -0.0000034588 0.0042983637 0.0000027551 0.0025646762
1706797432.36406 -2.049022 -0.518511 1.444095 -0.024915 0.034218 0.758809 0.649936 0.0000032144 -0.0000006854 -0.0000331783 0.0000005743 0.0000079200 0.0004023402 0.0027572056 -0.0004272881 -0.0000033957 0.0043134493 0.0000030498 0.0025648515
1706797432.43076 -2.055014 -0.478159 1.442816 -0.023570 0.033205 0.750459 0.659661 0.0000030093 -0.0000006248 -0.0000319155 0.0000005575 0.0000075108 0.0004025920 0.0027413059 -0.0003963052 -0.0000033263 0.0043259061 0.0000033470 0.0025650249
1706797432.49745 -2.059901 -0.438640 1.442146 -0.023754 0.034329 0.739785 0.671547 0.0000031345 -0.0000006451 -0.0000328088 0.0000005581 0.0000076119 0.0004024677 0.0027252865 -0.0003631249 -0.0000035284 0.0043331101 0.0000037859 0.0025652433
1706797432.56415 -2.064575 -0.398006 1.440750 -0.025027 0.033173 0.729889 0.682302 0.0000031648 -0.0000004968 -0.0000329776 0.0000005011 0.0000058081 0.0004025339 0.0027120508 -0.0003316207 -0.0000035914 0.0043397615 0.0000040781 0.0025655559
1706797432.63085 -2.068606 -0.356293 1.438349 -0.026025 0.032545 0.720626 0.692070 0.0000032185 -0.0000003858 -0.0000332951 0.0000004701 0.0000044505 0.0004025483 0.0026995697 -0.0002988507 -0.0000036281 0.0043461917 0.0000043678 0.0025658777
1706797432.69754 -2.071374 -0.314880 1.435772 -0.026510 0.032338 0.712340 0.700587 0.0000032574 -0.0000003229 -0.0000335291 0.0000004594 0.0000037033 0.0004025552 0.0026881263 -0.0002650305 -0.0000036493 0.0043516915 0.0000046596 0.0025662059
1706797432.76424 -2.073654 -0.273119 1.432596 -0.025171 0.030150 0.704956 0.708163 0.0000029399 -0.0000002384 -0.0000315602 0.0000004521 0.0000028999 0.0004029199 0.0026783786 -0.0002313698 -0.0000036740 0.0043556619 0.0000049266 0.0025665696
1706797432.83094 -2.075097 -0.231525 1.429566 -0.021372 0.025464 0.698390 0.714945 0.0000022423 -0.0000001505 -0.0000267702 0.0000004481 0.0000021454 0.0004036575 0.0026699954 -0.0001976637 -0.0000037096 0.0043592185 0.0000051959 0.0025669339
1706797432.89763 -2.076075 -0.189246 1.427084 -0.023116 0.027217 0.689663 0.723250 0.0000025250 -0.0000001337 -0.0000288231 0.0000004502 0.0000017890 0.0004034071 0.0026627858 -0.0001632460 -0.0000037633 0.0043613291 0.0000055061 0.0025673218
1706797432.96432 -2.076301 -0.147100 1.424983 -0.025660 0.027567 0.681546 0.730805 0.0000027520 -0.0000000209 -0.0000304051 0.0000004476 0.0000002280 0.0004032121 0.0026570566 -0.0001290252 -0.0000037203 0.0043633483 0.0000057754 0.0025676755
1706797433.03101 -2.075318 -0.105167 1.423176 -0.027693 0.029128 0.675074 0.736655 0.0000030682 0.0000000411 -0.0000324224 0.0000004545 -0.0000005396 0.0004029246 0.0026527681 -0.0000947736 -0.0000036710 0.0043641955 0.0000060574 0.0025680608
1706797433.09770 -2.077470 -0.061510 1.422127 -0.027295 0.028307 0.669958 0.741357 0.0000029259 0.0000000657 -0.0000316902 0.0000004548 -0.0000008151 0.0004030603 0.0026484238 -0.0000593325 -0.0000037183 0.0043617783 0.0000064821 0.0025682618
1706797433.16440 -2.076479 -0.019292 1.420244 -0.025102 0.025161 0.665023 0.745976 0.0000024627 0.0000001074 -0.0000286377 0.0000004637 -0.0000014746 0.0004035438 0.0026469071 -0.0000234541 -0.0000036848 0.0043665168 0.0000067993 0.0025686115
1706797433.23109 -2.074293 0.023085 1.418524 -0.026389 0.028103 0.658106 0.751937 0.0000028237 0.0000000769 -0.0000310919 0.0000004617 -0.0000009771 0.0004032079 0.0026467021 0.0000119389 -0.0000035524 0.0043650903 0.0000070890 0.0025687708
1706797433.29779 -2.072243 0.065507 1.416918 -0.023744 0.025406 0.651103 0.758193 0.0000023745 0.0000000749 -0.0000280662 0.0000004654 -0.0000010548 0.0004036827 0.0026480756 0.0000465946 -0.0000034686 0.0043622820 0.0000073707 0.0025690452
1706797433.36448 -2.069045 0.107832 1.415501 -0.020852 0.022668 0.643209 0.765071 0.0000019543 0.0000000643 -0.0000249025 0.0000004675 -0.0000010341 0.0004041308 0.0026509619 0.0000813351 -0.0000033639 0.0043592923 0.0000076463 0.0025693458
1706797433.43117 -2.065030 0.150591 1.414496 -0.023020 0.027740 0.631918 0.774196 0.0000025225 0.0000000115 -0.0000291314 0.0000004681 -0.0000001710 0.0004035977 0.0026552685 0.0001161063 -0.0000032265 0.0043542069 0.0000079364 0.0025696892
1706797433.49786 -2.061180 0.193399 1.414335 -0.024014 0.031370 0.620810 0.782965 0.0000029336 -0.0000000592 -0.0000318550 0.0000004695 0.0000006795 0.0004032131 0.0026608737 0.0001506655 -0.0000031243 0.0043473379 0.0000082288 0.0025700931
1706797433.56456 -2.057852 0.236065 1.413977 -0.024188 0.031961 0.610569 0.790948 0.0000030145 -0.0000000464 -0.0000323464 0.0000004727 0.0000005039 0.0004031683 0.0026680153 0.0001850511 -0.0000029884 0.0043413179 0.0000084701 0.0025705137
1706797433.63126 -2.054689 0.278646 1.412984 -0.021896 0.028763 0.602014 0.797667 0.0000025277 -0.0000000091 -0.0000291657 0.0000004768 0.0000000272 0.0004036910 0.0026765354 0.0002189124 -0.0000029385 0.0043368970 0.0000087364 0.0025709636
1706797433.69796 -2.049457 0.320127 1.413085 -0.021827 0.032135 0.592966 0.804290 0.0000028623 -0.0000001152 -0.0000313568 0.0000004864 0.0000013576 0.0004033905 0.0026867653 0.0002531810 -0.0000028445 0.0043317590 0.0000089719 0.0025714583
1706797433.76465 -2.044021 0.361320 1.413824 -0.019639 0.031727 0.585155 0.810063 0.0000026696 -0.0000001827 -0.0000300717 0.0000004996 0.0000022782 0.0004036138 0.0026979392 0.0002854291 -0.0000027756 0.0043235960 0.0000092227 0.0025719455
1706797433.83133 -2.037950 0.401173 1.414290 -0.016535 0.028970 0.578917 0.814704 0.0000022034 -0.0000002026 -0.0000268447 0.0000005063 0.0000028212 0.0004040917 0.0027100028 0.0003174324 -0.0000027948 0.0043144604 0.0000095722 0.0025722483
1706797433.89803 -2.032361 0.442298 1.414899 -0.015867 0.029855 0.572281 0.819360 0.0000022431 -0.0000002491 -0.0000271747 0.0000005162 0.0000034670 0.0004040681 0.0027228560 0.0003478040 -0.0000027408 0.0043042599 0.0000098740 0.0025726035
1706797433.96473 -2.024613 0.480886 1.416048 -0.016201 0.031520 0.565661 0.823876 0.0000024183 -0.0000002832 -0.0000284449 0.0000005220 0.0000037613 0.0004039195 0.0027375498 0.0003786597 -0.0000026694 0.0042954395 0.0000101470 0.0025729639
1706797434.03144 -2.015436 0.519144 1.417737 -0.018663 0.036676 0.557879 0.828901 0.0000031131 -0.0000003610 -0.0000329817 0.0000005294 0.0000041613 0.0004032487 0.0027525809 0.0004071205 -0.0000025660 0.0042825621 0.0000104331 0.0025732799
1706797434.09812 -2.006244 0.556955 1.419276 -0.018240 0.036773 0.549906 0.834217 0.0000030957 -0.0000003636 -0.0000328906 0.0000005242 0.0000041501 0.0004032944 0.0027684449 0.0004347363 -0.0000024857 0.0042670662 0.0000107298 0.0025735936
1706797434.16481 -1.996082 0.595022 1.420443 -0.017272 0.036274 0.539919 0.840758 0.0000029903 -0.0000003703 -0.0000322228 0.0000005280 0.0000042954 0.0004034369 0.0027856243 0.0004621027 -0.0000023703 0.0042520839 0.0000110133 0.0025740401
1706797434.23150 -1.985424 0.633770 1.422314 -0.020507 0.039431 0.526974 0.848718 0.0000035954 -0.0000002820 -0.0000357731 0.0000005022 0.0000028599 0.0004028966 0.0028043537 0.0004898537 -0.0000022502 0.0042351459 0.0000112869 0.0025744977
1706797434.29820 -1.972862 0.671684 1.423567 -0.020625 0.040184 0.513183 0.857090 0.0000037055 -0.0000002551 -0.0000363686 0.0000004977 0.0000025042 0.0004028300 0.0028243527 0.0005176302 -0.0000022545 0.0042173912 0.0000116851 0.0025748713
1706797434.36489 -1.958221 0.709609 1.423240 -0.021085 0.040234 0.499162 0.865317 0.0000037650 -0.0000001705 -0.0000367133 0.0000004868 0.0000015606 0.0004028139 0.0028453381 0.0005442672 -0.0000021454 0.0041967663 0.0000120265 0.0025752733
1706797434.43158 -1.944159 0.750541 1.424228 -0.019516 0.039622 0.486155 0.872756 0.0000035579 -0.0000002019 -0.0000355797 0.0000004901 0.0000019834 0.0004030531 0.0028671851 0.0005698420 -0.0000020058 0.0041730558 0.0000124239 0.0025756529
1706797434.49827 -1.927392 0.790019 1.425127 -0.018785 0.037598 0.471994 0.880599 0.0000032939 -0.0000001276 -0.0000340340 0.0000004866 0.0000011732 0.0004033722 0.0028927289 0.0005977421 -0.0000019013 0.0041513193 0.0000128183 0.0025761020
1706797434.56496 -1.909878 0.829905 1.425924 -0.017625 0.037410 0.458108 0.887934 0.0000032051 -0.0000001391 -0.0000334749 0.0000004890 0.0000013199 0.0004035090 0.0029184571 0.0006229403 -0.0000018002 0.0041253118 0.0000132304 0.0025765422
1706797434.63165 -1.891017 0.868962 1.426476 -0.014779 0.034081 0.446074 0.894225 0.0000026704 -0.0000001524 -0.0000300733 0.0000004917 0.0000016563 0.0004040887 0.0029453194 0.0006474890 -0.0000017162 0.0040993941 0.0000136607 0.0025769571
1706797434.69833 -1.871693 0.908903 1.427386 -0.010373 0.029365 0.436277 0.899274 0.0000019762 -0.0000002047 -0.0000250643 0.0000005030 0.0000029068 0.0004048024 0.0029722571 0.0006701408 -0.0000015173 0.0040711190 0.0000140744 0.0025773984
1706797434.76502 -1.852147 0.948597 1.429014 -0.008631 0.027190 0.425682 0.904423 0.0000017241 -0.0000002001 -0.0000229471 0.0000005047 0.0000031196 0.0004050934 0.0030012258 0.0006925002 -0.0000013424 0.0040427489 0.0000144638 0.0025778531
1706797434.83170 -1.831078 0.985898 1.430034 -0.011220 0.032057 0.414073 0.909610 0.0000022824 -0.0000001969 -0.0000274489 0.0000004941 0.0000025582 0.0004045744 0.0030316218 0.0007142651 -0.0000011416 0.0040129517 0.0000148870 0.0025782617
1706797434.89839 -1.808936 1.022963 1.430767 -0.012482 0.034622 0.404553 0.913774 0.0000026165 -0.0000001785 -0.0000297825 0.0000004877 0.0000021376 0.0004042884 0.0030606556 0.0007325793 -0.0000008877 0.0039829479 0.0000152040 0.0025786894
1706797434.96506 -1.785712 1.058665 1.431132 -0.011981 0.034370 0.398569 0.916416 0.0000025709 -0.0000001815 -0.0000294566 0.0000004886 0.0000022448 0.0004043750 0.0030904414 0.0007495863 -0.0000006455 0.0039519335 0.0000155162 0.0025790855
1706797435.03172 -1.760914 1.092610 1.432274 -0.011187 0.030762 0.395414 0.917920 0.0000021555 -0.0000001185 -0.0000264917 0.0000004785 0.0000015835 0.0004048183 0.0031197526 0.0007646848 -0.0000006874 0.0039184825 0.0000159712 0.0025792383
1706797435.09841 -1.735566 1.125388 1.431944 -0.012831 0.032049 0.391885 0.919366 0.0000023587 -0.0000000676 -0.0000280258 0.0000004722 0.0000008041 0.0004046466 0.0031489156 0.0007770538 -0.0000005574 0.0038835798 0.0000162518 0.0025795357
1706797435.16509 -1.710776 1.158636 1.431553 -0.015020 0.036196 0.389171 0.920331 0.0000029184 -0.0000000399 -0.0000317757 0.0000004714 0.0000003647 0.0004041195 0.0031775872 0.0007876457 -0.0000004533 0.0038494305 0.0000164972 0.0025798201
1706797435.23177 -1.685320 1.192133 1.431514 -0.015261 0.039948 0.388083 0.920632 0.0000033805 -0.0000001175 -0.0000345803 0.0000004728 0.0000012280 0.0004036744 0.0032077390 0.0007982407 -0.0000003714 0.0038151838 0.0000167313 0.0025800406
1706797435.29845 -1.659593 1.224125 1.432128 -0.015268 0.040558 0.388632 0.920373 0.0000034705 -0.0000001476 -0.0000350737 0.0000004760 0.0000015369 0.0004036121 0.0032391801 0.0008080865 -0.0000002965 0.0037819098 0.0000170050 0.0025803019
1706797435.36512 -1.633517 1.255551 1.432434 -0.013602 0.039276 0.386915 0.921178 0.0000032178 -0.0000002113 -0.0000336104 0.0000004809 0.0000023106 0.0004038777 0.0032701602 0.0008160703 -0.0000002428 0.0037478701 0.0000172829 0.0025805393
1706797435.43181 -1.605958 1.286361 1.434302 -0.015090 0.042272 0.381773 0.923166 0.0000036880 -0.0000001955 -0.0000363019 0.0000004748 0.0000019194 0.0004034399 0.0033018581 0.0008230717 -0.0000001674 0.0037132938 0.0000175527 0.0025807043
1706797435.49850 -1.577381 1.317908 1.436443 -0.014790 0.043140 0.375749 0.925599 0.0000037863 -0.0000002255 -0.0000368610 0.0000004722 0.0000021861 0.0004033576 0.0033333352 0.0008282007 -0.0000001616 0.0036771233 0.0000178684 0.0025808615
